row_id,production_time,production_day,actual_target,Толщина (СЗ),Заданный план охлаждения (PM),Ширина (СЗ),Агрегат_бригада_резки,"Скорость смотки, макс","Скорость смотки, сред",f_ulo_family_6,Назначение многозначное (СЗ),Покупатель (СЗ),Плановая неделя отгрузки (СЗ),Химия | Mn,Химия | C,"Тсм_Зеленая, макс",Химия | B,Вид кромки (СЗ),f_pm_family_6,Химия | Si,Наимен. конеч. потребителя (СЗ),Химия | Ceq1,Химия | Cr,Заправочная скорость смотки,Марка (СЗ),Код УЛО новый (ПЗ),"Общее время нагрева в печи_Зеленая, мин","Номер моталки_Зеленая, мин","Тсм_Зеленая, мин","Ткп_Зеленая, макс","Скорость после чистовой группы_Зеленая, мин","Номер моталки_Зеленая, макс",Плоскостность (Сб.зак.),"mean_yest_Тсм_Зеленая, мин",Химия | W,Химия | S,"mean_yest_Скорость смотки, макс",Марка,"mean_yest_Скорость после чистовой группы_Зеленая, мин",Химия | N,Химия | Ti,Химия | Sn,Химия | Al,f_speed_thread_gap,Семья,Химия | Sb,mean_yest_СКН | лпц-2. ткп (несоответствие заданным границам в асут). ручные вмешательства,Химия | Nb,Химия | P,Химия | Zr,"Время нахождения сляба в печах, зоны 3-8_Зеленая, макс","Скорость после чистовой группы_Зеленая, макс",Химия | Pb,Величина плоскостности (СЗ),Химия | V,"Время нахождения сляба в печах, зоны 3-8_Зеленая, мин",mean_yest_СКН | лпц-2. т5 (несоответствие заданным границам в асут),Величина плоскостности (СЗ)__unified,"mean_yest_Скорость смотки, сред",mean_yest_Заправочная скорость смотки,mean_yest_СКН | лпц-2. общее время нагрева в печи (несоответствие заданному параметру в асут),Химия | Ni,Код плательщика,mean_yest_СКН | лпц-2. ткп (несоответствие заданным границам в асут). без ручных вмешательств,Код грузополучателя (СЗ),"Наработка валков верт. кл. 5, т",Химия | Ca,Конечный потребитель (СЗ),f_ulo_missing,mean_yest_СКН | лпц-2. весь сортамент. расход воды на охлаждение рв клеть 6,mean_yest_СКН | лпц-2. дельта т5,mean_yest_СКН | лпц-2. не проведён осмотр пов-ти контрольных рулонов sherlock,mean_yest_СКН | лпц-2. скн по невязанным с м4,mean_yest_СКН | лпц-2. скн по невязанным с м5,mean_yest_СКН | лпц-2. стан 2000. кол-во упаковочных лент,mean_yest_СКН | лпц-2. тсм (несоответствие заданным границам в асут). без ручных вмешательств,"mean_yest_Общее время нагрева в печи_Зеленая, мин","mean_yest_Ткп_Зеленая, мин",mean_yest_МСО | лпц-2. стан-2000. моталка №4. м4_рвм,ind_speed_vol_20
DEMO_PRODUCT_000986,2026-01-10 18:51:14,2026-01-10,0,14.145817,DEMO_CATEGORY_06,1680.877114,-7.732957,16.376029,36.628378,DEMO_CATEGORY_07,DEMO_CATEGORY_07,DEMO_CATEGORY_03,3.341222,0.053738,0.101209,789.256632,0.245715,DEMO_CATEGORY_01,DEMO_CATEGORY_04,,DEMO_CATEGORY_04,0.565447,0.691521,22.822512,DEMO_CATEGORY_01,DEMO_CATEGORY_05,265.722771,22.000000,455.469569,769.997113,5.463684,27.000000,DEMO_CATEGORY_05,950.425638,0.052245,0.441015,30.529172,DEMO_CATEGORY_03,33.973784,0.632243,0.424290,0.230308,0.207488,23.383256,DEMO_CATEGORY_08,0.174369,625.003855,0.406286,,0.074323,222.906867,12.686446,0.216033,DEMO_CATEGORY_04,0.179691,265.357858,15.408494,DEMO_CATEGORY_08,27.085634,29.202722,175.768031,0.042500,82.000000,653.907826,38.000000,4959.270667,0.043795,72.000000,-9.267170,17.663115,-14.666876,3.385481,12.673011,-4.950627,-1.050403,1031.241189,156.107048,570.118797,13.155735,-6.748411
DEMO_PRODUCT_000987,2026-01-10 18:53:54,2026-01-10,0,14.050142,DEMO_CATEGORY_07,1636.844519,-8.898216,28.108530,34.967943,DEMO_CATEGORY_06,DEMO_CATEGORY_05,DEMO_CATEGORY_05,27.761197,0.600551,0.326263,808.964614,0.389405,DEMO_CATEGORY_05,DEMO_CATEGORY_03,0.248920,DEMO_CATEGORY_01,0.089361,0.365861,18.542783,DEMO_CATEGORY_05,DEMO_CATEGORY_01,109.573707,33.000000,872.156403,826.822587,25.520674,77.000000,DEMO_CATEGORY_07,854.919579,0.194273,0.143119,19.094619,DEMO_CATEGORY_04,14.861100,0.323751,0.263937,0.138789,0.450344,3.791400,DEMO_CATEGORY_04,0.926196,852.224045,0.590777,0.467641,0.303693,136.319125,13.905085,0.585647,DEMO_CATEGORY_03,0.570872,164.530786,-13.254179,DEMO_CATEGORY_03,21.153920,27.272546,297.931158,0.195272,35.000000,635.054507,89.000000,1632.946872,0.029202,10.000000,2.677849,6.431942,20.910408,-0.959330,8.027494,-7.606837,-7.672424,973.155268,243.532309,1011.201721,19.307336,6.705557
DEMO_PRODUCT_000988,2026-01-10 20:09:45,2026-01-10,0,11.244198,DEMO_CATEGORY_07,876.360922,5.674464,29.603653,29.099846,DEMO_CATEGORY_08,DEMO_CATEGORY_08,DEMO_CATEGORY_07,-2.474232,0.683519,0.402180,1020.352212,0.188504,DEMO_CATEGORY_01,DEMO_CATEGORY_05,1.099391,DEMO_CATEGORY_07,0.204169,0.277872,9.585996,,DEMO_CATEGORY_04,5.059474,63.000000,835.165986,631.931342,11.474010,74.000000,DEMO_CATEGORY_07,590.764807,0.015933,0.288271,5.776847,DEMO_CATEGORY_06,25.639682,0.431509,0.184677,0.194234,0.603588,-8.899207,DEMO_CATEGORY_08,0.883300,535.887573,0.190107,0.384605,0.335198,236.093584,23.868155,0.704239,DEMO_CATEGORY_04,0.349404,3.692550,14.330385,DEMO_CATEGORY_02,11.633575,16.240789,0.182135,0.458774,81.000000,950.796873,99.000000,500.326192,0.202013,64.000000,12.551102,4.318550,5.160581,4.426677,-16.933487,-9.616421,7.761117,652.142890,250.812253,,-1.782184,9.043043
DEMO_PRODUCT_000989,2026-01-10 20:56:40,2026-01-10,0,18.764199,DEMO_CATEGORY_04,807.254450,-6.230339,26.966809,35.290092,DEMO_CATEGORY_06,DEMO_CATEGORY_03,DEMO_CATEGORY_02,10.980285,0.234943,0.393413,615.474263,0.029065,DEMO_CATEGORY_07,DEMO_CATEGORY_04,0.609236,DEMO_CATEGORY_03,0.928055,0.365903,,DEMO_CATEGORY_07,DEMO_CATEGORY_08,15.541847,25.000000,662.793917,823.712945,8.238776,6.000000,DEMO_CATEGORY_05,1049.771879,0.147716,0.616421,18.803523,DEMO_CATEGORY_01,7.227753,0.422670,0.237502,0.004866,1.109111,-5.361834,DEMO_CATEGORY_05,0.325000,920.827889,0.000203,0.320193,0.206775,206.015526,30.889321,0.083378,DEMO_CATEGORY_05,0.798137,230.001768,6.718624,DEMO_CATEGORY_06,35.037726,17.373168,138.453184,0.793462,20.000000,701.254792,10.000000,4760.221371,0.549021,79.000000,-14.669564,-3.848100,-4.881292,-2.656815,-12.740899,-6.391456,4.447346,628.302660,203.580037,731.409224,6.300888,5.237316
DEMO_PRODUCT_000990,2026-01-10 21:13:10,2026-01-10,0,8.322870,DEMO_CATEGORY_04,880.869620,-2.685779,26.941537,4.553399,DEMO_CATEGORY_07,DEMO_CATEGORY_07,DEMO_CATEGORY_03,-3.929966,0.405528,,523.993265,0.125577,DEMO_CATEGORY_01,DEMO_CATEGORY_03,0.003720,DEMO_CATEGORY_04,0.026354,0.557965,30.372389,DEMO_CATEGORY_01,DEMO_CATEGORY_02,101.302239,34.000000,888.912921,574.321718,22.460592,27.000000,DEMO_CATEGORY_01,505.726265,0.615982,0.487500,19.099081,DEMO_CATEGORY_02,27.944836,1.334050,0.013936,0.225733,0.407956,-0.560814,DEMO_CATEGORY_02,0.869873,819.744915,0.227646,0.612072,0.227921,59.495176,39.945280,0.161082,DEMO_CATEGORY_01,0.435736,9.983930,-9.578955,DEMO_CATEGORY_04,27.529119,7.677596,284.621430,0.216392,85.000000,657.453373,54.000000,1085.006192,0.033361,69.000000,17.914214,-7.439981,0.619708,-4.740602,7.132692,-3.465376,-8.892938,647.520127,111.204919,916.446295,8.298879,-3.906132
DEMO_PRODUCT_000991,2026-01-10 21:55:45,2026-01-10,0,16.881396,DEMO_CATEGORY_04,979.118867,8.764050,24.432328,30.301759,DEMO_CATEGORY_02,DEMO_CATEGORY_02,DEMO_CATEGORY_04,9.028484,0.237074,0.209865,814.689221,0.029038,DEMO_CATEGORY_02,DEMO_CATEGORY_04,0.099870,DEMO_CATEGORY_07,0.153082,0.659889,16.615288,DEMO_CATEGORY_03,DEMO_CATEGORY_03,265.325905,39.000000,908.811888,606.352421,21.455861,32.000000,DEMO_CATEGORY_07,933.260569,0.342301,1.230164,0.577052,DEMO_CATEGORY_03,32.702188,0.041358,0.519391,0.111888,0.019305,-3.021914,DEMO_CATEGORY_04,0.186039,627.380274,0.133081,0.282665,0.343307,64.542554,23.205591,0.111818,DEMO_CATEGORY_07,0.419857,225.264218,-1.663796,DEMO_CATEGORY_07,38.051880,12.435449,221.806748,0.227474,96.000000,961.506213,66.000000,1257.913639,0.093316,59.000000,-24.629271,-1.426198,-2.037087,27.331534,-6.501799,4.963786,-3.266659,470.782459,273.074661,1016.828503,6.374115,-0.151770
DEMO_PRODUCT_000992,2026-01-10 22:05:27,2026-01-10,0,2.427649,DEMO_CATEGORY_06,1160.713488,-5.441022,20.736879,38.625608,DEMO_CATEGORY_05,DEMO_CATEGORY_06,DEMO_CATEGORY_01,-2.483872,0.681681,0.495940,1031.321447,0.141442,DEMO_CATEGORY_08,DEMO_CATEGORY_05,0.002308,DEMO_CATEGORY_01,0.718516,0.067981,13.025314,DEMO_CATEGORY_07,DEMO_CATEGORY_01,26.602329,28.000000,588.143633,496.982725,35.389477,57.000000,DEMO_CATEGORY_05,728.495192,1.350095,0.007708,21.481338,DEMO_CATEGORY_05,4.368974,0.054206,0.074021,0.053566,0.225178,-5.481216,DEMO_CATEGORY_01,0.082288,885.906470,0.663578,0.639115,0.407833,101.348520,15.837871,0.524444,DEMO_CATEGORY_03,0.169991,85.376934,9.964682,DEMO_CATEGORY_01,32.378244,2.686687,96.370212,0.528207,79.000000,533.539193,2.000000,622.305551,0.927175,94.000000,-1.841481,8.196248,10.413494,-1.043724,15.523039,-6.808714,10.039196,1024.993377,156.488505,1028.932926,-4.687571,3.952305
DEMO_PRODUCT_000993,2026-01-10 22:34:27,2026-01-10,0,15.056791,DEMO_CATEGORY_04,2069.737313,-19.654258,7.912667,1.959072,DEMO_CATEGORY_08,,DEMO_CATEGORY_02,4.613683,0.287903,0.050413,876.002558,0.384945,DEMO_CATEGORY_03,DEMO_CATEGORY_07,0.219490,DEMO_CATEGORY_06,0.227446,0.014761,7.441734,DEMO_CATEGORY_03,DEMO_CATEGORY_03,58.672341,82.000000,566.144667,966.122970,27.082466,97.000000,DEMO_CATEGORY_04,493.300878,0.744725,0.217897,23.587439,DEMO_CATEGORY_07,24.339941,0.239594,0.493495,0.044410,0.339351,-6.675101,DEMO_CATEGORY_04,,940.273645,0.122410,0.015048,0.546668,283.147586,5.885382,0.486786,DEMO_CATEGORY_08,0.998374,138.749689,-8.462411,DEMO_CATEGORY_08,8.929505,32.365411,129.843564,0.064717,25.000000,894.152174,34.000000,4635.741393,0.020507,58.000000,2.933612,-1.375687,4.307480,8.487476,3.814856,-5.492758,12.075137,517.881084,90.579514,854.793751,4.102707,11.988099
DEMO_PRODUCT_000994,2026-01-10 22:42:16,2026-01-10,0,19.780501,DEMO_CATEGORY_04,1526.085745,-13.010844,33.712135,8.921826,DEMO_CATEGORY_07,DEMO_CATEGORY_03,DEMO_CATEGORY_05,23.901359,0.101487,0.592371,985.269817,0.447648,DEMO_CATEGORY_05,DEMO_CATEGORY_08,1.268916,DEMO_CATEGORY_07,0.356314,0.302701,39.767858,DEMO_CATEGORY_03,DEMO_CATEGORY_03,290.201789,32.000000,858.849176,707.124984,29.335281,11.000000,DEMO_CATEGORY_08,595.582169,0.005192,0.518148,27.267743,DEMO_CATEGORY_04,7.144052,0.332250,0.128638,0.396383,0.267379,-7.780904,DEMO_CATEGORY_08,0.847581,920.487696,0.088290,0.112579,0.920066,139.044237,6.061109,0.971192,DEMO_CATEGORY_05,0.140671,230.294163,-9.575443,DEMO_CATEGORY_03,14.200635,18.885252,113.113218,0.254023,6.000000,601.486837,72.000000,503.596016,0.062762,37.000000,-15.996355,-0.440311,-6.317819,-5.248603,-4.759198,6.831166,,1014.620137,209.277178,1000.113934,-12.694423,21.247731
DEMO_PRODUCT_000995,2026-01-10 22:44:54,2026-01-10,0,17.085366,DEMO_CATEGORY_02,1915.648434,0.099556,38.570567,31.758736,DEMO_CATEGORY_04,DEMO_CATEGORY_01,DEMO_CATEGORY_03,9.518518,0.203793,0.160012,987.713907,0.157801,DEMO_CATEGORY_07,DEMO_CATEGORY_03,0.587296,DEMO_CATEGORY_08,0.426440,0.756001,14.476278,DEMO_CATEGORY_01,DEMO_CATEGORY_07,123.441524,39.000000,705.883565,625.029854,31.636470,10.000000,DEMO_CATEGORY_06,499.993332,0.125423,0.125762,2.095214,DEMO_CATEGORY_02,33.122507,0.856997,0.200764,0.192000,0.014486,-13.387662,DEMO_CATEGORY_05,0.235187,1040.292375,0.029468,0.412650,0.087029,57.638704,0.082844,1.166958,DEMO_CATEGORY_06,0.466336,138.450151,6.679712,DEMO_CATEGORY_02,30.739221,10.287847,208.621627,0.134917,85.000000,904.499115,7.000000,2298.511298,0.216579,1.000000,-7.649462,0.010012,9.475828,-21.006174,-5.519588,18.716676,5.543691,907.378264,135.535951,741.607432,-1.224798,-2.661451
DEMO_PRODUCT_000996,2026-01-10 22:46:45,2026-01-10,0,,DEMO_CATEGORY_04,1973.636453,-18.634231,18.659363,20.801887,DEMO_CATEGORY_08,DEMO_CATEGORY_08,DEMO_CATEGORY_02,4.768411,0.389674,0.030723,581.554255,0.916067,DEMO_CATEGORY_02,DEMO_CATEGORY_04,0.013850,,0.172113,0.348936,7.706711,DEMO_CATEGORY_04,DEMO_CATEGORY_04,261.793939,33.000000,525.210318,852.580865,2.704449,81.000000,DEMO_CATEGORY_01,574.176493,0.274550,0.377081,8.774215,DEMO_CATEGORY_05,12.073854,0.058554,0.206160,0.122726,0.157522,3.781270,DEMO_CATEGORY_05,0.447287,880.819644,1.482460,0.346368,0.231355,56.753674,4.040581,0.051755,DEMO_CATEGORY_06,0.108904,167.149072,-15.450964,DEMO_CATEGORY_03,17.488269,34.228891,185.459022,,65.000000,613.380596,4.000000,551.657886,,47.000000,-15.215252,7.982408,-21.262170,-9.302751,12.760569,22.448388,8.002563,665.840548,170.946700,942.198561,9.211516,15.904817
DEMO_PRODUCT_000997,2026-01-10 23:04:57,2026-01-10,0,12.908555,DEMO_CATEGORY_02,1828.920338,-2.971604,37.329550,3.464734,DEMO_CATEGORY_03,DEMO_CATEGORY_01,DEMO_CATEGORY_03,-7.747028,0.541078,0.374501,861.359073,0.291708,DEMO_CATEGORY_03,DEMO_CATEGORY_06,0.801354,DEMO_CATEGORY_01,1.717801,0.452493,29.502916,DEMO_CATEGORY_06,DEMO_CATEGORY_06,115.014904,97.000000,517.097024,667.750676,14.505509,58.000000,DEMO_CATEGORY_08,980.830302,0.446862,0.763626,23.443683,DEMO_CATEGORY_02,4.557584,0.406569,0.073490,0.078060,0.130774,12.288900,DEMO_CATEGORY_07,0.439129,669.605752,0.115080,0.375543,0.372352,295.117235,7.957761,0.038318,DEMO_CATEGORY_08,0.156210,37.884682,6.155557,DEMO_CATEGORY_04,7.899008,22.006435,,,47.000000,675.142521,8.000000,1083.907639,0.483674,74.000000,-5.474715,-9.310288,0.405619,-13.990085,-4.843288,9.853409,-12.944833,520.089487,241.848999,810.881158,-0.108353,-11.246004
DEMO_PRODUCT_000998,2026-01-10 23:18:54,2026-01-10,0,7.712501,DEMO_CATEGORY_05,1347.939174,-13.920965,39.919782,10.718321,DEMO_CATEGORY_01,DEMO_CATEGORY_04,DEMO_CATEGORY_01,1.882287,0.102744,1.034382,967.332535,0.001780,DEMO_CATEGORY_01,DEMO_CATEGORY_02,0.697166,DEMO_CATEGORY_07,0.171720,0.239423,36.121805,DEMO_CATEGORY_07,DEMO_CATEGORY_05,155.491963,50.000000,453.987520,747.182566,24.453498,95.000000,DEMO_CATEGORY_01,625.483226,,0.906837,31.727275,DEMO_CATEGORY_08,37.620275,0.218091,0.427859,0.563511,0.549121,4.735835,DEMO_CATEGORY_06,0.142977,497.101873,0.375602,0.193175,0.180510,281.368127,2.595468,0.083528,DEMO_CATEGORY_01,0.336166,165.146090,3.254938,DEMO_CATEGORY_02,36.359747,28.787423,52.479258,0.027943,73.000000,723.411567,90.000000,3771.651282,0.189486,88.000000,5.897711,-2.279759,-7.716766,-3.307009,-14.264535,5.413217,8.210659,924.593541,238.104597,624.756932,-16.028426,8.529108
DEMO_PRODUCT_000999,2026-01-10 23:21:42,2026-01-10,0,13.910219,DEMO_CATEGORY_08,2009.403151,16.399390,19.447837,12.962384,DEMO_CATEGORY_07,DEMO_CATEGORY_01,DEMO_CATEGORY_06,-10.080025,0.275933,0.060753,510.804532,0.132914,DEMO_CATEGORY_07,DEMO_CATEGORY_06,0.478647,DEMO_CATEGORY_02,0.511372,0.160667,30.266290,,DEMO_CATEGORY_03,284.080998,3.000000,498.111625,670.202220,31.037387,75.000000,DEMO_CATEGORY_07,816.485300,0.269140,0.109450,6.795526,DEMO_CATEGORY_01,9.670538,0.474457,0.712190,,0.648599,16.459512,DEMO_CATEGORY_03,0.079312,858.029374,0.046513,0.095962,0.386763,240.248163,19.199559,0.916374,,0.357998,214.466379,-10.619459,DEMO_CATEGORY_04,21.306792,33.826406,161.349565,0.129635,59.000000,466.267398,95.000000,2147.763091,0.067521,18.000000,12.889767,-1.838870,6.163450,21.911126,-5.413644,20.136389,1.574467,957.709936,38.010642,917.841367,1.743492,-2.547492
DEMO_PRODUCT_001000,2026-01-10 23:31:14,2026-01-10,0,15.637512,DEMO_CATEGORY_07,1838.869655,21.651426,28.974215,12.842509,DEMO_CATEGORY_04,DEMO_CATEGORY_04,DEMO_CATEGORY_03,8.869763,0.429428,0.617132,840.886976,0.048979,DEMO_CATEGORY_01,DEMO_CATEGORY_05,0.247836,DEMO_CATEGORY_08,0.623873,0.144593,14.889272,DEMO_CATEGORY_03,DEMO_CATEGORY_06,286.913671,36.000000,853.729313,612.910539,32.232307,36.000000,DEMO_CATEGORY_01,569.734517,0.645815,0.140258,15.544334,DEMO_CATEGORY_01,19.829115,0.167566,1.182156,0.327455,0.052283,10.343908,DEMO_CATEGORY_06,0.092298,884.807801,0.168177,1.056266,0.590527,293.400695,39.945921,0.662108,DEMO_CATEGORY_06,0.099775,173.098151,12.001302,DEMO_CATEGORY_02,21.942383,3.145502,225.547925,0.604798,88.000000,1049.615277,72.000000,1462.770209,0.220269,56.000000,-5.737325,-5.153810,-15.856337,13.158624,4.570259,7.075648,3.006659,926.614105,128.387359,893.724501,-9.389730,2.063391
DEMO_PRODUCT_001001,2026-01-11 00:15:26,2026-01-11,0,19.966341,DEMO_CATEGORY_04,1840.412021,-10.581971,25.751614,35.106910,DEMO_CATEGORY_01,DEMO_CATEGORY_07,DEMO_CATEGORY_06,8.618776,0.192795,0.129453,613.201899,0.382712,DEMO_CATEGORY_08,DEMO_CATEGORY_02,0.764426,DEMO_CATEGORY_06,0.831309,0.005541,29.307078,DEMO_CATEGORY_01,DEMO_CATEGORY_07,49.660479,78.000000,1012.528061,1031.880289,34.857543,,DEMO_CATEGORY_06,596.966426,0.167275,0.164130,21.132015,DEMO_CATEGORY_04,4.559648,0.214177,0.196958,0.120847,0.663263,9.009248,DEMO_CATEGORY_05,0.238013,742.871042,0.783932,0.695196,0.177067,275.806113,17.829595,0.236070,DEMO_CATEGORY_02,0.225285,141.192131,4.535763,DEMO_CATEGORY_03,14.543126,38.325884,142.960379,0.453952,59.000000,814.349752,84.000000,2471.026625,0.675217,20.000000,18.649162,-3.669849,-4.224429,-6.591237,-2.553448,-18.037619,3.842009,880.703762,,566.567512,-9.020525,22.619768
DEMO_PRODUCT_001002,2026-01-11 00:21:08,2026-01-11,0,10.356795,DEMO_CATEGORY_08,2062.204058,2.567587,9.490593,26.481458,DEMO_CATEGORY_02,DEMO_CATEGORY_05,DEMO_CATEGORY_07,-1.796354,0.534602,0.074303,943.002306,0.843326,DEMO_CATEGORY_06,DEMO_CATEGORY_06,0.224139,DEMO_CATEGORY_04,0.979288,0.008381,12.763043,DEMO_CATEGORY_03,DEMO_CATEGORY_01,203.026567,72.000000,927.311122,455.698334,26.997129,10.000000,DEMO_CATEGORY_01,661.646192,0.209388,0.092008,20.804410,DEMO_CATEGORY_07,38.156448,0.025419,0.166039,0.150719,0.476658,-12.130199,DEMO_CATEGORY_02,0.152859,638.923211,0.094573,1.293086,0.886772,49.871131,32.114176,0.777861,DEMO_CATEGORY_07,0.697985,182.501867,19.322048,DEMO_CATEGORY_03,17.547355,7.787879,107.607074,0.266152,28.000000,601.004020,93.000000,522.940638,0.254141,42.000000,-14.133794,-5.081774,21.339365,15.251377,-12.484706,-3.027922,3.879316,957.789546,294.832629,646.882176,-3.131906,2.235897
DEMO_PRODUCT_001003,2026-01-11 00:59:22,2026-01-11,0,2.164777,DEMO_CATEGORY_08,1638.128861,-9.604037,1.883578,29.396691,DEMO_CATEGORY_01,DEMO_CATEGORY_02,DEMO_CATEGORY_04,16.635320,0.140714,0.243092,583.924569,0.168831,DEMO_CATEGORY_03,DEMO_CATEGORY_02,0.395368,DEMO_CATEGORY_03,0.565772,0.305233,,DEMO_CATEGORY_08,DEMO_CATEGORY_06,127.265107,,738.744825,643.966869,5.642228,74.000000,DEMO_CATEGORY_01,1018.704248,0.212929,0.139607,24.672596,DEMO_CATEGORY_03,31.264523,0.726891,0.617614,0.140927,0.526632,-9.010011,DEMO_CATEGORY_08,0.348409,897.359012,0.267637,0.327386,0.160972,106.715960,36.136492,0.054067,,0.068760,137.721198,-7.310569,DEMO_CATEGORY_04,10.825563,31.789508,105.094504,0.229215,91.000000,534.349813,64.000000,1531.597259,0.381028,75.000000,11.123280,5.795363,2.497550,9.661714,-6.419794,3.975264,-2.360215,994.940426,5.233183,933.184927,6.058570,-7.828675
DEMO_PRODUCT_001004,2026-01-11 00:59:59,2026-01-11,0,12.321301,DEMO_CATEGORY_04,1540.004202,-3.093156,18.134212,,DEMO_CATEGORY_08,DEMO_CATEGORY_04,DEMO_CATEGORY_08,15.228961,0.753640,0.095732,674.052299,0.128385,DEMO_CATEGORY_04,DEMO_CATEGORY_05,0.269378,,0.398650,0.119841,4.094814,DEMO_CATEGORY_03,DEMO_CATEGORY_08,44.928906,90.000000,866.816768,849.043743,11.100587,35.000000,DEMO_CATEGORY_02,576.856857,0.644282,0.835137,19.109283,DEMO_CATEGORY_08,5.570035,0.519671,0.252206,0.272061,0.481413,-4.449965,,0.361652,623.182780,0.020941,0.517645,0.109913,79.368699,5.848839,0.075045,DEMO_CATEGORY_01,0.146592,295.760040,-14.465360,DEMO_CATEGORY_08,13.367590,39.012295,180.572511,0.831779,41.000000,793.406430,8.000000,4248.979632,0.298791,48.000000,-1.944439,-8.459013,-1.288796,-9.729007,-3.118264,-24.742139,25.410397,471.574135,297.969466,678.269138,-8.693525,0.885118
DEMO_PRODUCT_001005,2026-01-11 01:20:01,2026-01-11,0,3.261459,DEMO_CATEGORY_07,2046.227581,18.034693,31.488200,17.100480,DEMO_CATEGORY_07,DEMO_CATEGORY_01,DEMO_CATEGORY_02,1.496466,0.548171,0.585925,856.045555,0.962323,DEMO_CATEGORY_05,DEMO_CATEGORY_03,0.234326,DEMO_CATEGORY_07,0.376514,0.451469,11.420140,DEMO_CATEGORY_04,DEMO_CATEGORY_05,7.732034,48.000000,804.244184,727.171618,24.275619,1.000000,DEMO_CATEGORY_02,844.247657,0.289522,0.908286,20.606605,DEMO_CATEGORY_08,,0.057226,0.420923,0.188697,0.294993,-2.712088,DEMO_CATEGORY_04,0.288987,507.440159,0.716297,0.071745,0.830577,83.077943,11.500733,0.496552,DEMO_CATEGORY_04,0.749117,138.304236,-9.692214,DEMO_CATEGORY_03,4.556259,3.337908,186.783636,0.290977,78.000000,954.759330,96.000000,347.538861,0.098293,49.000000,-5.246057,-3.233749,-4.679325,-1.569574,-25.598118,0.046394,-10.549378,945.521609,85.782892,664.237200,-17.446134,7.293730
DEMO_PRODUCT_001006,2026-01-11 01:20:33,2026-01-11,0,5.650536,DEMO_CATEGORY_03,1436.246419,-4.666885,13.005387,12.712825,DEMO_CATEGORY_08,DEMO_CATEGORY_05,DEMO_CATEGORY_08,5.655111,0.673418,0.904585,783.495696,0.398847,DEMO_CATEGORY_06,DEMO_CATEGORY_01,0.581588,DEMO_CATEGORY_01,0.407527,1.187025,20.328517,DEMO_CATEGORY_08,,152.338915,77.000000,589.165567,747.824851,25.252377,17.000000,DEMO_CATEGORY_06,673.388461,0.292662,0.940753,9.330378,DEMO_CATEGORY_02,1.926542,0.893992,,0.154877,0.168880,-11.206600,DEMO_CATEGORY_02,0.141870,611.904291,0.230253,0.040537,0.249226,119.467823,33.539473,0.031331,DEMO_CATEGORY_02,0.807398,196.305065,4.491355,DEMO_CATEGORY_01,15.465958,22.538398,219.377261,0.750394,26.000000,730.194339,46.000000,119.712574,1.230094,76.000000,6.563641,-18.999575,4.177304,6.754955,21.237105,-1.628500,6.487119,989.242601,53.309510,948.252027,-14.866157,-7.831224
DEMO_PRODUCT_001007,2026-01-11 01:35:49,2026-01-11,1,7.246818,DEMO_CATEGORY_08,1936.198974,-2.860375,31.377549,34.077016,DEMO_CATEGORY_02,DEMO_CATEGORY_01,DEMO_CATEGORY_03,-5.884572,0.034113,0.031405,521.985611,0.222016,DEMO_CATEGORY_03,DEMO_CATEGORY_06,0.060604,DEMO_CATEGORY_01,0.954512,0.018845,2.937497,DEMO_CATEGORY_08,DEMO_CATEGORY_01,28.120463,34.000000,689.634471,799.431551,0.228965,96.000000,DEMO_CATEGORY_01,535.568704,0.690926,0.070847,1.110445,DEMO_CATEGORY_05,13.261728,0.222125,0.095713,0.867313,0.686999,14.291234,DEMO_CATEGORY_05,0.318844,890.914646,0.761829,0.664363,0.319775,204.161010,11.581567,0.078657,DEMO_CATEGORY_04,0.446518,261.658235,8.041953,DEMO_CATEGORY_01,15.967030,28.289975,142.634012,0.118106,,743.232431,70.000000,3168.985473,0.551171,74.000000,9.828040,-9.520830,-9.953309,-3.596172,-3.021698,0.854987,-12.935226,992.451045,206.202123,758.153440,-17.395474,6.014970
DEMO_PRODUCT_001008,2026-01-11 01:43:45,2026-01-11,0,14.889568,DEMO_CATEGORY_03,875.384905,-9.425293,26.192067,,DEMO_CATEGORY_07,DEMO_CATEGORY_03,DEMO_CATEGORY_03,-2.721805,0.313221,0.377517,585.177084,0.504040,DEMO_CATEGORY_03,DEMO_CATEGORY_06,0.326718,DEMO_CATEGORY_07,0.329337,0.232601,29.357705,DEMO_CATEGORY_02,DEMO_CATEGORY_06,281.510893,55.000000,736.993888,907.418601,19.837234,89.000000,DEMO_CATEGORY_05,782.716603,0.789107,0.369735,33.038522,DEMO_CATEGORY_03,32.856635,0.186031,0.853986,0.012093,1.494762,14.575635,DEMO_CATEGORY_07,0.054470,660.091796,0.141086,0.403998,0.299485,229.286964,17.776355,0.129733,DEMO_CATEGORY_02,0.333980,50.036451,11.072544,DEMO_CATEGORY_07,31.140116,2.079842,128.128139,0.480169,86.000000,664.569527,25.000000,2366.641808,0.036435,99.000000,15.068988,14.496186,1.452309,-0.922207,,-2.739422,-7.226836,848.272006,0.720939,779.460096,,0.776424
